username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
NaIna0806	02-12-2015 16:44	0	0	@Actor_Siddharth #ChennaiMicro https:// twitter.com/saichithra/sta tus/671997460047204352 		@Actor_Siddharth	#ChennaiMicro	672011028507582464	https://twitter.com/NaIna0806/status/672011028507582464
ikudikaran	02-12-2015 16:44	4	0	#ChennaiMicro https:// twitter.com/Dhamodaran1/st atus/671940351456706560 			#ChennaiMicro	672010859594452992	https://twitter.com/ikudikaran/status/672010859594452992
bnbalajin	02-12-2015 16:43	0	0	any boat services in #saidapet pls contact 9916520239Old ppl stuck in building #chennairain #ChennaiMicro @Actor_Siddharth @dhanyarajendran		@Actor_Siddharth @dhanyarajendran	#saidapet #chennairain #ChennaiMicro	672010765637849088	https://twitter.com/bnbalajin/status/672010765637849088
NaIna0806	02-12-2015 16:42	5	0	@Actor_Siddharth #ChennaiFloods #ChennaiMicro https:// twitter.com/chennaikat/sta tus/672008327652491266 		@Actor_Siddharth	#ChennaiFloods #ChennaiMicro	672010530316541952	https://twitter.com/NaIna0806/status/672010530316541952
AparnaRaj05	02-12-2015 16:42	0	0	#ChennaiMicro https:// twitter.com/mumbaiwalaa/st atus/672010128334454784 			#ChennaiMicro	672010474037252097	https://twitter.com/AparnaRaj05/status/672010474037252097
vsriramcbe	02-12-2015 16:41	0	1	@cutychocklety @Chinmayi #ChennaiMicro a group ready to serve 1000 ppl food at nungambakkam. Please call 70920 20207 @RJ_Balaji		@cutychocklety @Chinmayi @RJ_Balaji	#ChennaiMicro	672010316822134784	https://twitter.com/vsriramcbe/status/672010316822134784
ishahere	02-12-2015 16:41	1	0	The work being done by @Actor_Siddharth and his team for #ChennaiFloods is phenomenal. We applaud all your efforts heartily. #ChennaiMicro		@Actor_Siddharth	#ChennaiFloods #ChennaiMicro	672010260945604608	https://twitter.com/ishahere/status/672010260945604608
boopalm	02-12-2015 16:41	0	0	RT Sidco Nagar					
binaysanthosh	02-12-2015 16:41	0	0	Perambur. Make use of this #ChennaiMicro #chennairains https:// twitter.com/umakrishh/stat us/672006052662149120 			#ChennaiMicro #chennairains	672010174370938880	https://twitter.com/binaysanthosh/status/672010174370938880
Lasya_Alltop9	02-12-2015 16:39	0	0	@vsriramcbe contact @Chinmayi #ChennaiMicro She Hav biscuit packets n accessibility to Reliance Fresh. Let me know for any need & help		@vsriramcbe @Chinmayi	#ChennaiMicro	672009754693099520	https://twitter.com/Lasya_Alltop9/status/672009754693099520
jillako	02-12-2015 16:39	0	0	Anyone near defense colony? My relatives are stuck there - no update from them. #ChennaiFloods #ChennaiMicro #ChennaiRainsHelp #chennairain			#ChennaiFloods #ChennaiMicro #ChennaiRainsHelp #chennairain	672009591216087040	https://twitter.com/jillako/status/672009591216087040
sindhan	02-12-2015 16:38	0	0	#ChennaiMicro Can anyone rescue a family second floor Valasaravakkam. helpline not working			#ChennaiMicro	672009359375908864	https://twitter.com/sindhan/status/672009359375908864
SimbuBot	02-12-2015 16:37	10	0	ahamed_jamila: #ChennaiFloods #ChennaiRainsHelp #ChennaiMicro https:// twitter.com/aashiqali500/s tatus/672006773172142081 			#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro	672009251510988800	https://twitter.com/SimbuBot/status/672009251510988800
isur_b	02-12-2015 16:37	0	0	Pls Deliver food packets @5/15 thiruvalluar 2nd street aadambakkam Chennai-88 #ChennaiFloods #ChennaiMicro @Actor_Siddharth @RJ_Balaji		@5 @Actor_Siddharth @RJ_Balaji	#ChennaiFloods #ChennaiMicro	672009169751314432	https://twitter.com/isur_b/status/672009169751314432
IamGK24	02-12-2015 16:36	4	0	Pls Help #ChennaiRainsHelp #ChennaiMicro https:// twitter.com/RameshTwts/sta tus/672007998613549057 			#ChennaiRainsHelp #ChennaiMicro	672009032111022081	https://twitter.com/IamGK24/status/672009032111022081
jokutti1	02-12-2015 16:36	2	0	@RJ_Balaji @Actor_Siddharth #ChennaiRainsHelp #ChennaiFloods #chennairain #ChennaiMicro Spread the word guys pic.twitter.com/BdqeiEDYrH		@RJ_Balaji @Actor_Siddharth	#ChennaiRainsHelp #ChennaiFloods #chennairain #ChennaiMicro	672008848039788544	https://twitter.com/jokutti1/status/672008848039788544
ManiKarry	02-12-2015 16:35	1	0	Vehicle available for distribution of food/supplies. Current at t nagar. Please RT #ChennaiRainsHelp #ChennaiMicro			#ChennaiRainsHelp #ChennaiMicro	672008677570707456	https://twitter.com/ManiKarry/status/672008677570707456
janani_prasad	02-12-2015 16:35	1	0	@RJ_Balaji @Actor_Siddharth @Chinmayi #ChennaiMicro Hav biscuit packets n accessibility to Reliance Fresh. Let me know for any need & help		@RJ_Balaji @Actor_Siddharth @Chinmayi	#ChennaiMicro	672008645127761920	https://twitter.com/janani_prasad/status/672008645127761920
miraclefighters	02-12-2015 16:34	0	1	Gyz my frnd parents need RT hlp. #virugambakkam .. #ChennaiRainsHelp #ChennaiMicro . Ter s no pwr nd food. My frnd no +919840772435			#virugambakkam #ChennaiRainsHelp #ChennaiMicro	672008518191288320	https://twitter.com/miraclefighters/status/672008518191288320
krishnadeepak41	02-12-2015 16:34	0	0	#chennaimicro : 3/84 ragav Flats					
aariesmusical	02-12-2015 16:34	1	0	Share #ChennaiRainsHelp #Chennaifloodrelief #ChennaiFloods #ChennaiMicro #ChennaiRainsHelp pic.twitter.com/w1sQkG7Lgg			#ChennaiRainsHelp #Chennaifloodrelief #ChennaiFloods #ChennaiMicro #ChennaiRainsHelp	672008359239790592	https://twitter.com/aariesmusical/status/672008359239790592
TKollywood	02-12-2015 16:34	42	2	Verified: Food supply near ayodhaya mandapam					
theknotstory	02-12-2015 16:33	0	0	I bought a meal for 4 from zomato					
kasaayam	02-12-2015 16:33	3	0	#ChennaiRainsHelp #ChennaiMicro https:// twitter.com/Ragavaaa/statu s/672007848956530689 			#ChennaiRainsHelp #ChennaiMicro	672008071468552192	https://twitter.com/kasaayam/status/672008071468552192
kasaayam	02-12-2015 16:32	3	0	#ChennaiRainsHelp #ChennaiMicro https:// twitter.com/superkingchris /status/672007277218426880 			#ChennaiRainsHelp #ChennaiMicro	672007863284338689	https://twitter.com/kasaayam/status/672007863284338689
Ragavaaa	02-12-2015 16:32	14	2	Guys feel free to ping me ur numbers requiring recharges for those who are stranded in rains n flood. #ChennaiFloods #ChennaiMicro			#ChennaiFloods #ChennaiMicro	672007848956530689	https://twitter.com/Ragavaaa/status/672007848956530689
SelvakumarRaman	02-12-2015 16:31	0	0	People here who are using twitter					
superkingchris	02-12-2015 16:31	66	16	Food for 500 people being provided at Nungambakkam. Contact venkat - 7092020207 #ChennaiMicro @Actor_Siddharth @Chinmayi @RJ_Balaji		@Actor_Siddharth @Chinmayi @RJ_Balaji	#ChennaiMicro	672007569238417413	https://twitter.com/superkingchris/status/672007569238417413
kuttupaulson	02-12-2015 16:30	1	0	@dhanushkraja @rameshlaus @RJ_Balaji #Chennaifloodrelief #ChennaiMicro #ChennaiRainsHelp pic.twitter.com/UUPcX0Xd9n		@dhanushkraja @rameshlaus @RJ_Balaji	#Chennaifloodrelief #ChennaiMicro #ChennaiRainsHelp	672007300119265280	https://twitter.com/kuttupaulson/status/672007300119265280
superkingchris	02-12-2015 16:29	10	2	My friend is ready with food parcels. Near Phoenix Mall Contact - 9840594489 #ChennaiFloods #ChennaiMicro @Actor_Siddharth @Chinmayi		@Actor_Siddharth @Chinmayi	#ChennaiFloods #ChennaiMicro	672007277218426880	https://twitter.com/superkingchris/status/672007277218426880
IamGK24	02-12-2015 16:29	10	0	BSNL : BSNL . #Chennaifloods #ChennaiRainsHelp #ChennaiMicro			#Chennaifloods #ChennaiRainsHelp #ChennaiMicro	672007250555179008	https://twitter.com/IamGK24/status/672007250555179008
saichithra	02-12-2015 16:29	60	4	89 people stuck at RR TOWERS Guindy. #chennairains #ChennaiMicro help pls. +91 86 80 912434. Pradeesh no food and power.			#chennairains #ChennaiMicro	672007203008602112	https://twitter.com/saichithra/status/672007203008602112
MaiIndian	02-12-2015 16:29	0	0	RT Actor_Siddharth: Please use hashtag #ChennaiMicro for food parcel pickup information. It will be easier for our team to respond. Thanks.			#ChennaiMicro	672007189394038788	https://twitter.com/MaiIndian/status/672007189394038788
MaiIndian	02-12-2015 16:29	0	0	RT Actor_Siddharth: More food packets needed for lunch. Will pick up. Rice items only. Urgent. #TNflood #chennaimicro			#TNflood #chennaimicro	672007188500623360	https://twitter.com/MaiIndian/status/672007188500623360
MaiIndian	02-12-2015 16:29	0	0	RT Actor_Siddharth: If anyone has innova or Scorpio cars to spare please contact us. We need more vehicles. #TNflood #chennaimicro			#TNflood #chennaimicro	672007187519152128	https://twitter.com/MaiIndian/status/672007187519152128
MaiIndian	02-12-2015 16:29	0	0	RT Actor_Siddharth: Urgent. Need 1000 water packets. Please contact us immediately. #ChennaiMicro #TNflood			#ChennaiMicro #TNflood	672007186147594240	https://twitter.com/MaiIndian/status/672007186147594240
boopalm	02-12-2015 16:29	0	0	@RJ_Balaji New No. 84					
boopalm	02-12-2015 16:29	0	0	@RJ_Balaji Grandparents Stuck in #AshokNagar 26/3 					
PadmaS27	02-12-2015 16:28	1	0	#ChennaiMicro Food available #Nungambakkam https:// twitter.com/sang1983/statu s/672004984737652736 			#ChennaiMicro #Nungambakkam	672006954496094208	https://twitter.com/PadmaS27/status/672006954496094208
dineshkumar_erd	02-12-2015 16:28	1	0	#ChennaiMicro #ChennaiFloods #ChennaiFloodsRelief https:// twitter.com/riyazdentist/s tatus/671944108265476096 			#ChennaiMicro #ChennaiFloods #ChennaiFloodsRelief	672006885352976385	https://twitter.com/dineshkumar_erd/status/672006885352976385
kalpesh0122	02-12-2015 16:26	1	0	 : 40 #ChennaiRains #ChennaiRainsHelp #ChennaiFloods #ChennaiMicro			#ChennaiRains #ChennaiRainsHelp #ChennaiFloods #ChennaiMicro	672006436852006912	https://twitter.com/kalpesh0122/status/672006436852006912
svadesy	02-12-2015 16:26	0	0	Retweeted IBTL ( @IndiaBTL ): Plz use hashtag #ChennaiMicro for FOOD PARCEL pickup information. It will be easier... http:// fb.me/3u089Hyi2		@IndiaBTL	#ChennaiMicro	672006333135265792	https://twitter.com/svadesy/status/672006333135265792
soyahere	02-12-2015 16:25	0	0	Added to http:// chennairains.org ChennaiRainsHelp #ChennaiMicro #Food https:// twitter.com/sang1983/statu s/672004984737652736 			#ChennaiMicro #Food	672006083137826820	https://twitter.com/soyahere/status/672006083137826820
dhekrish	02-12-2015 16:23	0	0	#ChennaiMicro https:// twitter.com/sang1983/statu s/672004984737652736 			#ChennaiMicro	672005706103447552	https://twitter.com/dhekrish/status/672005706103447552
ezhilmugilan	02-12-2015 16:23	1	0	#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro #CuddaloreRains https:// twitter.com/bhogleharsha/s tatus/672001413149532160 			#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro #CuddaloreRains	672005547898486784	https://twitter.com/ezhilmugilan/status/672005547898486784
isur_b	02-12-2015 16:22	1	0	Pls Deliver food packets @5/15 thiruvalluar 2nd street aadambakkam Chennai-88 pls #ChennaiMicro @Actor_Siddharth @RJ_Balaji		@5 @Actor_Siddharth @RJ_Balaji	#ChennaiMicro	672005391450947584	https://twitter.com/isur_b/status/672005391450947584
kathiraspire	02-12-2015 16:20	0	1	#chennaimicro #chennairain #ChennaiFloods https:// twitter.com/Vijayfanzh/sta tus/672004574803292160 			#chennaimicro #chennairain #ChennaiFloods	672004968308711424	https://twitter.com/kathiraspire/status/672004968308711424
shivamprasad	02-12-2015 16:20	0	0	Chennai flood helplines: #chennairains #StaySafeChennai #TNflood #ChennaiMicro pic.twitter.com/WGy5hqQVln			#chennairains #StaySafeChennai #TNflood #ChennaiMicro	672004833730138112	https://twitter.com/shivamprasad/status/672004833730138112
dineshkumar_erd	02-12-2015 16:19	1	0	#ChennaiFloods #ChennaiMicro https:// twitter.com/MyTL4Nirun/sta tus/671938982935162880 			#ChennaiFloods #ChennaiMicro	672004723667431424	https://twitter.com/dineshkumar_erd/status/672004723667431424
abinaya_selvam	02-12-2015 16:19	10	2	So many rescue requests from Dhandayudhapani 1st st kotturpuram for food and evac #chennaifloods #ChennaiRainsHelp #ChennaiMicro			#chennaifloods #ChennaiRainsHelp #ChennaiMicro	672004662917120000	https://twitter.com/abinaya_selvam/status/672004662917120000
Paularun	02-12-2015 16:19	1	0	#ChennaiMicro Food parcels required at chrompet pls contact paul @9940255300		@9940255300	#ChennaiMicro	672004536051982338	https://twitter.com/Paularun/status/672004536051982338
hareeshnalluri	02-12-2015 16:18	1	1	BOAT helplines to rescue people: Ola Helpline: 04428294121 					
arundevkr	02-12-2015 16:17	1	0	#ChennaiMicro Need Food & Water Ayyavoo Nagar					
gowtham_g7	02-12-2015 16:16	1	0	BOAT helplines to rescue people: Ola Helpline: 04428294121 					
AndhraVijayFans	02-12-2015 16:16	3	1	Please use hashtag #ChennaiMicro for food parcel pickup information					
AparnaRaj05	02-12-2015 16:16	0	0	@Actor_Siddharth #ChennaiMicro https:// twitter.com/iyerishcoffee/ status/672003097900670976 		@Actor_Siddharth	#ChennaiMicro	672003853399646208	https://twitter.com/AparnaRaj05/status/672003853399646208
saichithra	02-12-2015 16:15	11	3	@RJ_Balaji #ChennaiMicro 89 people stuck at RR towers Guindy industrial estate. No food. Rescuers near Guindy help ! #chennairains		@RJ_Balaji	#ChennaiMicro #chennairains	672003600688668672	https://twitter.com/saichithra/status/672003600688668672
AndhraVijayFans	02-12-2015 16:15	2	3	#ChennaiMicro : Actor Siddharth Using Social Media to Help People Stranded in Tamil Nadu Flooding 			#ChennaiMicro	672003547995627520	https://twitter.com/AndhraVijayFans/status/672003547995627520
AparnaRaj05	02-12-2015 16:14	1	0	#ChennaiMicro https:// twitter.com/bala_vjaddictz /status/672002799169703941 			#ChennaiMicro	672003509135343616	https://twitter.com/AparnaRaj05/status/672003509135343616
adhalyacreation	02-12-2015 16:14	1	0	 					
nithinsuren	02-12-2015 16:14	2	0	Actor Sidharth is doing a great job in uniting the relief measures in Chennai. #ChennaiRains #ChennaiMicro			#ChennaiRains #ChennaiMicro	672003406618226688	https://twitter.com/nithinsuren/status/672003406618226688
amudhar	02-12-2015 16:14	1	0	#ChennaiFloods #ChennaiMicro https:// twitter.com/RogerisGod/sta tus/671999416090267648 			#ChennaiFloods #ChennaiMicro	672003306131202048	https://twitter.com/amudhar/status/672003306131202048
bageemurthy	02-12-2015 16:13	0	1	Retweeted Soup Boy ( @binaysanthosh ): #ChennaiMicro #chennairains @ChennaiRains https:// twitter.com/umakrishh/stat us/671999416090267648 http:// fb.me/7uu741h8J		@binaysanthosh @ChennaiRains	#ChennaiMicro #chennairains	672003239257235456	https://twitter.com/bageemurthy/status/672003239257235456
Andrott	02-12-2015 16:13	0	0	#ChennaiMicro https:// twitter.com/RogerisGod/sta tuses/671999416090267648 			#ChennaiMicro	672003151076069376	https://twitter.com/Andrott/status/672003151076069376
KarthikKeramalu	02-12-2015 16:13	2	0	#ChennaiMicro @dhanyarajendran @Actor_Siddharth @Udhaystalin @itisprashanth @MadrasBachelor https:// twitter.com/sang1983/statu s/672002645075234816 		@dhanyarajendran @Actor_Siddharth @Udhaystalin @itisprashanth @MadrasBachelor	#ChennaiMicro	672003072286023681	https://twitter.com/KarthikKeramalu/status/672003072286023681
isur_b	02-12-2015 16:13	1	0	@godbyanyother Please Deliver food packets At 5/15 thiruvalluar 2nd street aadambakkam Chennai -88 pls #ChennaiFloods #ChennaiMicro		@godbyanyother	#ChennaiFloods #ChennaiMicro	672003055731126272	https://twitter.com/isur_b/status/672003055731126272
bubbly_ank	02-12-2015 16:12	2	0	#ChennaiMicro #ChennaiRainsHelp Blankets n clothes needed near Adyar https:// twitter.com/narayananh/sta tus/671999202507882497 			#ChennaiMicro #ChennaiRainsHelp	672003009933524993	https://twitter.com/bubbly_ank/status/672003009933524993
aravindan_2090	02-12-2015 16:12	1	0	Helpline for those affected in #ChennaiFloods #chennaimicro @Actor_Siddharth @rj_balaji #TNflood pic.twitter.com/7vhdHHoLGc		@Actor_Siddharth @rj_balaji	#ChennaiFloods #chennaimicro #TNflood	672002929360920576	https://twitter.com/aravindan_2090/status/672002929360920576
superkingchris	02-12-2015 16:12	1	1	#ChennaiMicro @Actor_Siddharth https:// twitter.com/sidaura/status /672002502514966528 		@Actor_Siddharth	#ChennaiMicro	672002816135659520	https://twitter.com/superkingchris/status/672002816135659520
sriramvasan	02-12-2015 16:11	2	0	#ChennaiMicro https:// twitter.com/rogerisgod/sta tus/671999416090267648 			#ChennaiMicro	672002760183705600	https://twitter.com/sriramvasan/status/672002760183705600
Vikram_ame	02-12-2015 16:11	0	0	@DhivyaDharshini @Chinmayi #ChennaiMicro #chennairains @ChennaiRains https:// twitter.com/Vikram_ame/sta tus/671999592515276801 		@DhivyaDharshini @Chinmayi @ChennaiRains	#ChennaiMicro #chennairains	672002541484294146	https://twitter.com/Vikram_ame/status/672002541484294146
VP6969	02-12-2015 16:10	2	0	" @saichithra : Is there anyone near Guindy to help ? 89 people stuck since last evening at RR towers ! no food! #chennairains #ChennaiMicro """""	Coimbatore				
isur_b	02-12-2015 16:10	2	0	Pls Deliver food packets At 5/15 thiruvalluar 2nd street aadambakkam Chennai-88 pls #ChennaiFloods #ChennaiMicro @RJ_Balaji @Actor_Siddharth		@RJ_Balaji @Actor_Siddharth	#ChennaiFloods #ChennaiMicro	672002268355362820	https://twitter.com/isur_b/status/672002268355362820
dineshkumar_erd	02-12-2015 16:09	3	0	#ChennaiMicro #ChennaiFloods https:// twitter.com/IamGK24/status /671931199175065601 			#ChennaiMicro #ChennaiFloods	672002222163554304	https://twitter.com/dineshkumar_erd/status/672002222163554304
binaysanthosh	02-12-2015 16:09	22	7	#ChennaiMicro #chennairains @ChennaiRains https:// twitter.com/umakrishh/stat us/671999416090267648 		@ChennaiRains	#ChennaiMicro #chennairains	672002116337070080	https://twitter.com/binaysanthosh/status/672002116337070080
ikudikaran	02-12-2015 16:08	1	0	#ChennaiMicro https:// twitter.com/TheWalkerReddy /status/671988167319281665 			#ChennaiMicro	672001964973031424	https://twitter.com/ikudikaran/status/672001964973031424
Calvinator_18	02-12-2015 16:08	4	0	#ChemnaiRainsHelp #ChennaiMicro https:// twitter.com/RogerisGod/sta tus/671999416090267648 			#ChemnaiRainsHelp #ChennaiMicro	672001932555247616	https://twitter.com/Calvinator_18/status/672001932555247616
dineshkumar_erd	02-12-2015 16:08	0	0	#ChennaiFloods #ChennaiMicro #Chennaifloodrelief https:// twitter.com/ramveera1010/s tatus/671938437327380480 			#ChennaiFloods #ChennaiMicro #Chennaifloodrelief	672001906231799808	https://twitter.com/dineshkumar_erd/status/672001906231799808
